sample	sequence_id	v_call	j_call	v_aa_identity	j_aa_identity	bad_v	bad_j	bad_v_identity	bad_j_identity	bad_v_evalue	bad_j_evalue
ERR346596	ERR346596.191374	VH36-60.a2.90	JH1	35.417	93.750	True	False	True	False	False	False
ERR346596	ERR346596.191452	J558.79.184,J558.h	JH4	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.191484	VHS107.a3.106	JH1	75.248	100.000	True	False	True	False	False	False
ERR346596	ERR346596.191533	H13-3	JH2	89.796	84.615	False	True	False	True	False	False
ERR346596	ERR346596.191539	J558.13,J558.54.148	JH4	33.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.191622	VHSM7.a3.93	JH1	8.247	100.000	True	False	True	False	False	False
ERR346596	ERR346596.191760	J558.45pg.135,VHSM7-13	JH1	72.727	66.667	True	True	True	True	False	False
ERR346596	ERR346596.191832	VHX24.a1.84	JH3	8.247	100.000	True	False	True	False	False	False
ERR346596	ERR346596.191774	VH7183.a4.6,VHD6.96	JH4	92.784	42.857	False	True	False	True	False	False
ERR346596	ERR346596.191886	J558.50	JH3	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.191831	VHQ52.a27.79	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.191926	VHSM7.a3.93	JH4	45.833	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192014	J558.50	JH4	41.111	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192170	Q52.3.8,VHQ52.a3.8	JH4	79.167	93.750	True	False	True	False	False	False
ERR346596	ERR346596.192174	J558.1	JH1	81.443	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192254	V11,VHS107.a3.106	JH1	48.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192266	J558.83.189	JH2	45.833	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192297	J558.37,J558.38,J558.39		80.000		True	False	True	False	False	False
ERR346596	ERR346596.192350	J558.50	JH3	82.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192537	J558.37.127	JH3	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192628	VHSM7.a3.93	JH4	67.010	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192674	J558.45	JH3	14.433	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192639	VHQ52.a27.79,VOx-1	JH4	79.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192847	J558.h	JH4	82.474	92.857	True	False	True	False	False	False
ERR346596	ERR346596.192820	J558.20	JH3	9.278	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192796	S107.3.62,V11,VHS107.a2psi.82	JH1	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.192778	J558.70pg.171,J558.n	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193014	J558.64.162,J558.74.176	JH3	10.309	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193120	J558.39	JH3	51.546	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193192	J558.70pg.171,J558.n	JH4	58.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193260	VH7183.a30.50	JH2	38.144	86.667	True	False	True	False	False	False
ERR346596	ERR346596.193309	J558.h	JH4	82.292	93.750	True	False	True	False	False	False
ERR346596	ERR346596.193347	VH36-60.a1.85	JH2	45.918	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193368	J558.50	JH3	11.458	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193353	J558.47	JH1	57.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193427	J558.47	JH2	50.549	91.667	True	False	True	False	False	False
ERR346596	ERR346596.193522	J558.h	JH4	82.474	92.857	True	False	True	False	False	False
ERR346596	ERR346596.193683	VHQ52.a27.79,VOx-1	JH4	78.947	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193642	J558.37.127	JH4	32.990	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193693	V11,VHS107.a3.106	JH1	47.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193760	J558.50	JH3	83.516	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193830	J558.2	JH3	90.722	84.615	False	True	False	True	False	False
ERR346596	ERR346596.193847	J558.45	JH4	14.583	100.000	True	False	True	False	False	False
ERR346596	ERR346596.193841	J558.h	JH4	82.653	92.857	True	False	True	False	False	False
ERR346596	ERR346596.194060	J558.37.127	JH3	42.708	100.000	True	False	True	False	False	False
ERR346596	ERR346596.194054	VHSM7.a3.93	JH3	7.216	100.000	True	False	True	False	False	False
ERR346596	ERR346596.194099	J558.5	JH4	94.898	81.250	False	True	False	True	False	False
ERR346596	ERR346596.194163	VHX24.a1.84	JH3	97.959	80.000	False	True	False	True	False	False
ERR346596	ERR346596.194190	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.194299	J558.h	JH2	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.194344	H13-3	JH2	87.755	84.615	False	True	False	True	False	False
ERR346596	ERR346596.194420	VHS107.a3.106	JH1	48.515	100.000	True	False	True	False	False	False
ERR346596	ERR346596.194452	J558.64.162,J558.74.176	JH3	78.351	100.000	True	False	True	False	False	False
ERR346596	ERR346596.194474	Q52.2.4,Q52.5.13,Q52.7.18	JH3,JH4	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.194753	VH36-60.a6.114	JH4	51.546	100.000	True	False	True	False	False	False
ERR346596	ERR346596.194950	J558.l	JH4	15.625	93.750	True	False	True	False	False	False
ERR346596	ERR346596.195003	VHQ52.a27.79,VOx-1	JH2	70.526	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195022	J558.48,J558.k	JH2,JH3	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195066	Vh10.2a	JH3	76.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195234	J558.54.148	JH3	72.165	91.667	True	False	True	False	False	False
ERR346596	ERR346596.195286	VH36-60.a1.85	JH2	77.551	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195396	3:3.9,7183.7.10,VH7183.a7.10	JH1	38.542	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195422	J558.64.162,J558.74.176	JH3	54.082	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195508	J558.5	JH4	92.784	81.250	False	True	False	True	False	False
ERR346596	ERR346596.195636	J558.41pg.131	JH1	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195641	J558.17	JH3	54.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195667	J558.15	JH3	5.155	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195651	VHQ52.a27.79	JH1	7.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195748	Q52.3.8,VHQ52.a3.8	JH4	48.958	93.333	True	False	True	False	False	False
ERR346596	ERR346596.196049	VHSM7.a3.93	JH2	8.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.195979	VH7183.a30.50	JH2	94.898	80.000	False	True	False	True	False	False
ERR346596	ERR346596.196064	J558.f	JH1	90.722	46.667	False	True	False	True	False	False
ERR346596	ERR346596.196113	VHQ52.a23.68	JH2	76.923	100.000	True	False	True	False	False	False
ERR346596	ERR346596.196178	J558.8	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.196439	VH7183.a19.31	JH2	27.835	100.000	True	False	True	False	False	False
ERR346596	ERR346596.196479	VHJ606.a6.127#	JH3	19.000	92.857	True	False	True	False	False	False
ERR346596	ERR346596.196494	J558.24,J558.80.186		66.667		True	False	True	False	False	False
ERR346596	ERR346596.196520	J558.50	JH3	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.196573	J558.39	JH3	65.625	100.000	True	False	True	False	False	False
ERR346596	ERR346596.196607	VHQ52.a23.68	JH2	69.231	100.000	True	False	True	False	False	False
ERR346596	ERR346596.196697	J558.h	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.196848	Q52.3.8,VHQ52.a3.8	JH4	4.167	100.000	True	False	True	False	False	False
ERR346596	ERR346596.196896	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.196971	VH36-60.a8.117,VH36-60.a9.121#	JH2	43.299	100.000	True	False	True	False	False	False
ERR346596	ERR346596.197083	VH7183.a19.31	JH3	14.286	92.308	True	False	True	False	False	False
ERR346596	ERR346596.197120	J558.14pg.104		71.429		True	False	True	False	False	False
ERR346596	ERR346596.197089	SM7.1.44,SM7.2.49,VHSM7.a3.93	JH2	80.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.197139	J558.70pg.171,J558.n	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.197431	VHQ52.a2.4	JH2	60.417	93.333	True	False	True	False	False	False
ERR346596	ERR346596.197470	J558.79.184,J558.h	JH4	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.197530	VHSM7.a3.93	JH2	36.458	100.000	True	False	True	False	False	False
ERR346596	ERR346596.197512	VHSM7.a3.93	JH2	84.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.197482	J558.50	JH3	82.474	92.857	True	False	True	False	False	False
ERR346596	ERR346596.197683	VHQ52.a27.79	JH2	90.625	84.615	False	True	False	True	False	False
ERR346596	ERR346596.197742	VHQ52.a15.42	JH4	78.351	93.750	True	False	True	False	False	False
ERR346596	ERR346596.197751	VH36-60.a6.114	JH2	47.423	86.667	True	False	True	False	False	False
ERR346596	ERR346596.197832	VHQ52.a24.72	JH3	8.247	100.000	True	False	True	False	False	False
ERR346596	ERR346596.197851	J558.k	JH4	14.433	100.000	True	False	True	False	False	False
ERR346596	ERR346596.198226	VHSM7.a3.93	JH3	15.464	100.000	True	False	True	False	False	False
ERR346596	ERR346596.198230	J558.18	JH4	60.825	100.000	True	False	True	False	False	False
ERR346596	ERR346596.198573	VHQ52.a27.79,VOx-1	JH4	27.368	100.000	True	False	True	False	False	False
ERR346596	ERR346596.198619	VH108A	JH1	54.945	100.000	True	False	True	False	False	False
ERR346596	ERR346596.198598	J558.29	JH4	40.206	100.000	True	False	True	False	False	False
ERR346596	ERR346596.198669	VHX24.a1.84	JH3	7.216	85.714	True	False	True	False	False	False
ERR346596	ERR346596.198740	ki4	JK4	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.198813	J558.50	JH3	84.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.198817	J558.37	JH2	7.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.198841	J606.4.82		50.000		True	False	True	False	False	False
ERR346596	ERR346596.198866	J558.50	JH3	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.198902	J558.5	JH4	95.876	82.353	False	True	False	True	False	False
ERR346596	ERR346596.198975	J558.48,J558.k	JH2,JH3	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.199040	J558.14pg.104		71.429		True	False	True	False	False	False
ERR346596	ERR346596.199056	J558.47	JH4	66.667	43.750	True	True	True	True	False	False
ERR346596	ERR346596.199162	Q52.3.8,VHQ52.a3.8	JH4	37.113	100.000	True	False	True	False	False	False
ERR346596	ERR346596.199163	J558.52	JH2	44.898	30.769	True	True	True	True	False	False
ERR346596	ERR346596.199326	VH7183.7b	JH4	21.212	100.000	True	False	True	False	False	False
ERR346596	ERR346596.199397	J558.f	JH2	45.361	100.000	True	False	True	False	False	False
ERR346596	ERR346596.199464	V-BK,VH57-1M,VH7183.a37.59		57.143		True	False	True	False	False	False
ERR346596	ERR346596.199503	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.199523	VHSM7.a3.93	JH3	100.000	53.846	False	True	False	True	False	False
ERR346596	ERR346596.199555	J558.h	JH4	84.694	93.333	True	False	True	False	False	False
ERR346596	ERR346596.199645	J558.3.90,J558.50		80.000		True	False	True	False	False	False
ERR346596	ERR346596.199708	J558.17	JH3	5.263	100.000	True	False	True	False	False	False
ERR346596	ERR346596.199817	J558.1	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.199846	J558.39	JH3	58.763	100.000	True	False	True	False	False	False
ERR346596	ERR346596.199819	J558.50	JH3	24.742	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200014	J558.k	JH4	46.392	100.000	True	False	True	False	False	False
ERR346596	ERR346596.199971	J558.89pg.195	JH3	60.204	91.667	True	False	True	False	False	False
ERR346596	ERR346596.200101	J558.19	JH1	75.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200157	J558.h	JH4	83.673	85.714	True	False	True	False	False	False
ERR346596	ERR346596.200055	VH7183.a4.6,VHD6.96	JH4	5.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200147	J558.70pg.171,J558.n	JH4	92.784	82.353	False	True	False	True	False	False
ERR346596	ERR346596.200158	H13-3	JH2	24.742	83.333	True	True	True	True	False	False
ERR346596	ERR346596.200178	VHQ52.a19.61	JH2	25.263	93.333	True	False	True	False	False	False
ERR346596	ERR346596.200223	J558.54.148	JH3	54.639	91.667	True	False	True	False	False	False
ERR346596	ERR346596.200133	J606.1.79,VH22.1,VHJ606.a3.124#	JH3	84.848	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200285	J558.h	JH4	83.158	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200477	J558.19	JH2	39.175	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200480	VHX24.a1.84	JH2	51.020	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200534	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200532	VHQ52.a27.79,VOx-1	JH3	77.083	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200801	VH61-1P,VH7183.a47.76	JH4	9.278	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200800	J558.20	JH1	58.763	93.333	True	False	True	False	False	False
ERR346596	ERR346596.200891	VHQ52.a27.79,VOx-1	JH4	7.368	100.000	True	False	True	False	False	False
ERR346596	ERR346596.200905	J558.h	JH4	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.201075	J558.h	JH4	84.694	92.857	True	False	True	False	False	False
ERR346596	ERR346596.201329	VHS107.a3.106	JH1	5.941	100.000	True	False	True	False	False	False
ERR346596	ERR346596.201247	VHS107.a3.106	JH1	52.475	100.000	True	False	True	False	False	False
ERR346596	ERR346596.201330	VHQ52.a27.79,VOx-1	JH3	13.684	100.000	True	False	True	False	False	False
ERR346596	ERR346596.201578	VHSM7.a3.93	JH4	91.753	69.231	False	True	False	True	False	False
ERR346596	ERR346596.201588	J558.h	JH4	83.871	92.857	True	False	True	False	False	False
ERR346596	ERR346596.201630	J558.5	JH4	94.898	81.250	False	True	False	True	False	False
ERR346596	ERR346596.201818	J558.20pg.110	JH4	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.201812	J558.h	JH4	83.505	93.750	True	False	True	False	False	False
ERR346596	ERR346596.201961	VHQ52.a23.68	JH2	76.923	100.000	True	False	True	False	False	False
ERR346596	ERR346596.201982	VHSM7.a3.93	JH2	6.186	100.000	True	False	True	False	False	False
ERR346596	ERR346596.201996	VHSM7.a3.93	JH2	84.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202156	VH36-60.a2.90	JH3	96.939	76.923	False	True	False	True	False	False
ERR346596	ERR346596.202179	VHSM7.a3.93	JH3	65.625	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202195	J558.h	JH4	80.412	87.500	True	False	True	False	False	False
ERR346596	ERR346596.202228	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202203	V11,VHS107.a3.106	JH2	84.158	93.333	True	False	True	False	False	False
ERR346596	ERR346596.202322	J558.h	JH4	83.673	92.857	True	False	True	False	False	False
ERR346596	ERR346596.202382	J558.29	JH4	65.979	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202508	J558.21pg.111,J558.25pg.115	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202499	VHQ52.a27.79	JH1	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202565	VHS107.a3.106	JH1	8.911	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202628	J558.h	JH4	84.783	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202715	J558.k	JH4	38.542	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202836	J558.38,J558.e	JH2	20.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202934	J558.64.162,J558.74.176	JH3	39.583	100.000	True	False	True	False	False	False
ERR346596	ERR346596.202962	J558.44	JH1	38.144	93.750	True	False	True	False	False	False
ERR346596	ERR346596.202947	J558.83.189	JH2	15.625	100.000	True	False	True	False	False	False
ERR346596	ERR346596.203139	J558.45	JH1	31.633	100.000	True	False	True	False	False	False
ERR346596	ERR346596.203340	J558.20	JH3	52.577	100.000	True	False	True	False	False	False
ERR346596	ERR346596.203778	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.203919	VHSM7.a3.93	JH2	9.278	100.000	True	False	True	False	False	False
ERR346596	ERR346596.203937	VH7183.a19.31	JH2	7.216	100.000	True	False	True	False	False	False
ERR346596	ERR346596.203988	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.203993	VHQ52.a27.79	JH3	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.203994	J558.64.162,J558.74.176	JH2	31.959	100.000	True	False	True	False	False	False
ERR346596	ERR346596.204019	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.204163	VHSM7.a3.93	JH2	84.536	92.857	True	False	True	False	False	False
ERR346596	ERR346596.204231	VHSM7.a3.93	JH3	61.856	100.000	True	False	True	False	False	False
ERR346596	ERR346596.204374	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.204461	J558.46	JH4	4.124	93.750	True	False	True	False	False	False
ERR346596	ERR346596.204517	J558.47	JH2	41.667	91.667	True	False	True	False	False	False
ERR346596	ERR346596.204466	J558.64.162,J558.74.176	JH3	74.227	100.000	True	False	True	False	False	False
ERR346596	ERR346596.204599	VHX24.a1.84	JH3	19.388	93.333	True	False	True	False	False	False
ERR346596	ERR346596.204548	VHQ52.a27.79	JH1	82.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.204612	SM7.1.44,SM7.2.49,VHSM7.a3.93	JH2	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.204697	V11,VHS107.a3.106	JH2	81.000	92.857	True	False	True	False	False	False
ERR346596	ERR346596.204840	J558.29	JH1	24.742	100.000	True	False	True	False	False	False
ERR346596	ERR346596.204717	V11,VHS107.a3.106	JH2	90.099	80.000	False	True	False	True	False	False
ERR346596	ERR346596.204939	J558.45	JH4	96.907	43.750	False	True	False	True	False	False
ERR346596	ERR346596.204946	V11,VHS107.a3.106	JH2	82.178	100.000	True	False	True	False	False	False
